id,teacher,model,input_tokens,output_tokens,hit_token_cap,error,generation_time_s,timestamp
95,gpt4,gpt-5.4,337,948,False,,11.7,2026-05-19T15:21:57.137761+00:00
95,oss,api-gpt-oss-120b,398,16384,True,,100.2,2026-05-19T15:21:57.336976+00:00
96,sonnet,claude-sonnet-4-6,276,77,False,,2.1,2026-05-19T15:21:59.638827+00:00
96,gpt4,gpt-5.4,255,89,False,,1.82,2026-05-19T15:21:59.540810+00:00
96,oss,api-gpt-oss-120b,316,234,False,,1.64,2026-05-19T15:21:59.547671+00:00
97,sonnet,claude-sonnet-4-6,279,138,False,,2.89,2026-05-19T15:22:02.646307+00:00
97,gpt4,gpt-5.4,249,198,False,,2.89,2026-05-19T15:22:02.639915+00:00
97,oss,api-gpt-oss-120b,310,254,False,,1.5,2026-05-19T15:22:02.643122+00:00
98,sonnet,claude-sonnet-4-6,497,1045,False,,16.6,2026-05-19T15:22:19.345405+00:00
98,gpt4,gpt-5.4,458,419,False,,5.6,2026-05-19T15:22:19.338352+00:00
98,oss,api-gpt-oss-120b,519,2062,False,,13.5,2026-05-19T15:22:19.341746+00:00
99,sonnet,claude-sonnet-4-6,308,110,False,,2.9,2026-05-19T15:22:23.638664+00:00
99,gpt4,gpt-5.4,269,163,False,,4.1,2026-05-19T15:22:23.541989+00:00
99,oss,api-gpt-oss-120b,330,149,False,,0.89,2026-05-19T15:22:23.547694+00:00
100,sonnet,claude-sonnet-4-6,260,166,False,,3.29,2026-05-19T15:22:27.146025+00:00
100,gpt4,gpt-5.4,234,257,False,,3.49,2026-05-19T15:22:27.138479+00:00
100,oss,api-gpt-oss-120b,295,562,False,,3.1,2026-05-19T15:22:27.142298+00:00
101,sonnet,claude-sonnet-4-6,555,244,False,,4.3,2026-05-19T15:22:31.648397+00:00
101,gpt4,gpt-5.4,522,314,False,,4.48,2026-05-19T15:22:31.639204+00:00
101,oss,api-gpt-oss-120b,583,562,False,,3.18,2026-05-19T15:22:31.643735+00:00
102,sonnet,claude-sonnet-4-6,285,793,False,,12.79,2026-05-19T15:22:44.544799+00:00
102,gpt4,gpt-5.4,260,243,False,,6.49,2026-05-19T15:22:44.538328+00:00
102,oss,api-gpt-oss-120b,321,1781,False,,9.69,2026-05-19T15:22:44.541550+00:00
103,sonnet,claude-sonnet-4-6,225,64,False,,2.1,2026-05-19T15:22:46.846224+00:00
103,gpt4,gpt-5.4,198,112,False,,2.2,2026-05-19T15:22:46.839463+00:00
103,oss,api-gpt-oss-120b,259,149,False,,0.9,2026-05-19T15:22:46.842881+00:00
104,sonnet,claude-sonnet-4-6,225,154,False,,2.95,2026-05-19T15:22:50.245573+00:00
104,gpt4,gpt-5.4,203,173,False,,2.5,2026-05-19T15:22:50.239030+00:00
104,oss,api-gpt-oss-120b,264,573,False,,3.2,2026-05-19T15:22:50.242083+00:00
105,sonnet,claude-sonnet-4-6,307,512,False,,6.4,2026-05-19T15:22:57.246109+00:00
105,gpt4,gpt-5.4,270,482,False,,5.2,2026-05-19T15:22:57.239436+00:00
105,oss,api-gpt-oss-120b,331,1256,False,,6.9,2026-05-19T15:22:57.242615+00:00
106,sonnet,claude-sonnet-4-6,249,77,False,,2.55,2026-05-19T15:23:00.045393+00:00
106,gpt4,gpt-5.4,222,146,False,,2.2,2026-05-19T15:22:59.937716+00:00
106,oss,api-gpt-oss-120b,283,335,False,,1.89,2026-05-19T15:23:00.038085+00:00
107,sonnet,claude-sonnet-4-6,599,329,False,,4.77,2026-05-19T15:23:05.746037+00:00
107,gpt4,gpt-5.4,519,356,False,,4.74,2026-05-19T15:23:05.738487+00:00
107,oss,api-gpt-oss-120b,580,984,False,,5.5,2026-05-19T15:23:05.742355+00:00
108,sonnet,claude-sonnet-4-6,330,102,False,,2.08,2026-05-19T15:23:12.249139+00:00
108,gpt4,gpt-5.4,286,186,False,,6.3,2026-05-19T15:23:12.139163+00:00
108,oss,api-gpt-oss-120b,347,365,False,,2.1,2026-05-19T15:23:12.238494+00:00
109,sonnet,claude-sonnet-4-6,724,1062,False,,14.29,2026-05-19T15:23:28.341580+00:00
109,gpt4,gpt-5.4,637,928,False,,11.99,2026-05-19T15:23:28.038513+00:00
109,oss,api-gpt-oss-120b,698,2828,False,,15.51,2026-05-19T15:23:28.337484+00:00
110,sonnet,claude-sonnet-4-6,518,81,False,,2.58,2026-05-19T15:23:31.336920+00:00
110,gpt4,gpt-5.4,448,147,False,,2.8,2026-05-19T15:23:31.238212+00:00
110,oss,api-gpt-oss-120b,509,406,False,,2.3,2026-05-19T15:23:31.242114+00:00
111,sonnet,claude-sonnet-4-6,230,157,False,,2.8,2026-05-19T15:23:34.246066+00:00
111,gpt4,gpt-5.4,204,192,False,,2.6,2026-05-19T15:23:34.239098+00:00
111,oss,api-gpt-oss-120b,265,487,False,,2.69,2026-05-19T15:23:34.242605+00:00
112,sonnet,claude-sonnet-4-6,237,1266,False,,23.6,2026-05-19T15:24:51.836749+00:00
112,gpt4,gpt-5.4,210,306,False,,4.9,2026-05-19T15:24:51.739066+00:00
112,oss,api-gpt-oss-120b,271,12916,False,,77.4,2026-05-19T15:24:51.743114+00:00
113,sonnet,claude-sonnet-4-6,237,141,False,,2.87,2026-05-19T15:24:55.146806+00:00
113,gpt4,gpt-5.4,209,180,False,,3.01,2026-05-19T15:24:55.138761+00:00
113,oss,api-gpt-oss-120b,270,548,False,,3.2,2026-05-19T15:24:55.142701+00:00
114,sonnet,claude-sonnet-4-6,740,317,False,,6.76,2026-05-19T15:25:01.945704+00:00
114,gpt4,gpt-5.4,638,328,False,,4.0,2026-05-19T15:25:01.937944+00:00
114,oss,api-gpt-oss-120b,699,660,False,,3.8,2026-05-19T15:25:01.941659+00:00
115,sonnet,claude-sonnet-4-6,499,513,False,,6.9,2026-05-19T15:25:09.140497+00:00
115,gpt4,gpt-5.4,439,395,False,,5.11,2026-05-19T15:25:08.939458+00:00
115,oss,api-gpt-oss-120b,500,855,False,,4.9,2026-05-19T15:25:09.136890+00:00
116,sonnet,claude-sonnet-4-6,300,104,False,,2.69,2026-05-19T15:25:13.049152+00:00
116,gpt4,gpt-5.4,268,182,False,,3.39,2026-05-19T15:25:12.736054+00:00
116,oss,api-gpt-oss-120b,329,428,False,,2.49,2026-05-19T15:25:12.953459+00:00
117,sonnet,claude-sonnet-4-6,350,1172,False,,13.8,2026-05-19T15:25:27.236736+00:00
117,gpt4,gpt-5.4,321,665,False,,8.5,2026-05-19T15:25:27.139329+00:00
117,oss,api-gpt-oss-120b,382,1457,False,,8.3,2026-05-19T15:25:27.142834+00:00
118,sonnet,claude-sonnet-4-6,258,98,False,,2.7,2026-05-19T15:25:30.859686+00:00
118,gpt4,gpt-5.4,235,204,False,,3.11,2026-05-19T15:25:30.544977+00:00
118,oss,api-gpt-oss-120b,296,410,False,,2.47,2026-05-19T15:25:30.746018+00:00
119,sonnet,claude-sonnet-4-6,387,173,False,,3.28,2026-05-19T15:25:40.136512+00:00
119,gpt4,gpt-5.4,347,156,False,,8.98,2026-05-19T15:25:40.039657+00:00
119,oss,api-gpt-oss-120b,408,305,False,,1.71,2026-05-19T15:25:40.043819+00:00
120,sonnet,claude-sonnet-4-6,335,938,False,,11.79,2026-05-19T15:25:55.942179+00:00
120,gpt4,gpt-5.4,292,696,False,,9.19,2026-05-19T15:25:55.643810+00:00
120,oss,api-gpt-oss-120b,353,2304,False,,15.49,2026-05-19T15:25:55.745899+00:00
121,sonnet,claude-sonnet-4-6,268,24,False,,1.6,2026-05-19T15:25:58.144358+00:00
121,gpt4,gpt-5.4,244,55,False,,1.51,2026-05-19T15:25:57.940677+00:00
121,oss,api-gpt-oss-120b,305,126,False,,0.9,2026-05-19T15:25:58.044472+00:00
122,sonnet,claude-sonnet-4-6,319,67,False,,1.9,2026-05-18T21:49:02.680638+00:00
122,gpt4,gpt-5.4,287,140,False,,2.49,2026-05-18T21:49:02.491104+00:00
122,oss,api-gpt-oss-120b,348,395,False,,2.49,2026-05-18T21:49:02.580782+00:00
123,sonnet,claude-sonnet-4-6,475,212,False,,4.39,2026-05-19T15:26:03.736373+00:00
123,gpt4,gpt-5.4,397,308,False,,3.76,2026-05-19T15:26:03.541437+00:00
123,oss,api-gpt-oss-120b,458,940,False,,5.19,2026-05-19T15:26:03.639938+00:00
124,sonnet,claude-sonnet-4-6,443,1070,False,,14.69,2026-05-19T15:26:32.148328+00:00
124,gpt4,gpt-5.4,398,517,False,,6.75,2026-05-19T15:26:32.138912+00:00
124,oss,api-gpt-oss-120b,459,4844,False,,28.3,2026-05-19T15:26:32.144193+00:00
125,sonnet,claude-sonnet-4-6,379,1425,False,,21.08,2026-05-19T15:26:54.046787+00:00
125,gpt4,gpt-5.4,327,516,False,,17.58,2026-05-19T15:26:54.038419+00:00
125,oss,api-gpt-oss-120b,388,3653,False,,21.78,2026-05-19T15:26:54.042413+00:00
126,sonnet,claude-sonnet-4-6,251,44,False,,1.4,2026-05-19T15:26:56.935423+00:00
126,gpt4,gpt-5.4,230,159,False,,2.69,2026-05-19T15:26:56.838423+00:00
126,oss,api-gpt-oss-120b,291,302,False,,1.89,2026-05-19T15:26:56.842203+00:00
127,sonnet,claude-sonnet-4-6,241,182,False,,3.49,2026-05-19T15:27:00.445802+00:00
127,gpt4,gpt-5.4,211,259,False,,3.19,2026-05-19T15:27:00.438911+00:00
127,oss,api-gpt-oss-120b,272,488,False,,2.86,2026-05-19T15:27:00.442172+00:00
128,sonnet,claude-sonnet-4-6,264,234,False,,3.31,2026-05-19T15:27:03.945160+00:00
128,gpt4,gpt-5.4,233,235,False,,2.67,2026-05-19T15:27:03.936337+00:00
128,oss,api-gpt-oss-120b,294,508,False,,2.88,2026-05-19T15:27:03.941393+00:00
129,sonnet,claude-sonnet-4-6,408,404,False,,5.36,2026-05-19T15:27:10.644859+00:00
129,gpt4,gpt-5.4,343,462,False,,6.29,2026-05-19T15:27:10.439369+00:00
129,oss,api-gpt-oss-120b,404,962,False,,5.29,2026-05-19T15:27:10.537539+00:00
130,sonnet,claude-sonnet-4-6,222,31,False,,1.19,2026-05-19T15:27:13.938843+00:00
130,gpt4,gpt-5.4,195,85,False,,3.09,2026-05-19T15:27:13.839797+00:00
130,oss,api-gpt-oss-120b,256,138,False,,0.88,2026-05-19T15:27:13.845921+00:00
131,sonnet,claude-sonnet-4-6,299,335,False,,5.0,2026-05-19T15:27:19.050089+00:00
131,gpt4,gpt-5.4,266,268,False,,3.9,2026-05-19T15:27:19.039209+00:00
131,oss,api-gpt-oss-120b,327,650,False,,3.8,2026-05-19T15:27:19.044846+00:00
132,sonnet,claude-sonnet-4-6,251,54,False,,1.91,2026-05-19T15:27:21.940885+00:00
132,gpt4,gpt-5.4,220,187,False,,2.7,2026-05-19T15:27:21.843887+00:00
132,oss,api-gpt-oss-120b,281,410,False,,2.3,2026-05-19T15:27:21.935578+00:00
133,sonnet,claude-sonnet-4-6,309,154,False,,2.7,2026-05-18T21:49:10.274558+00:00
133,gpt4,gpt-5.4,261,297,False,,4.88,2026-05-18T21:49:10.219300+00:00
133,oss,api-gpt-oss-120b,322,390,False,,2.4,2026-05-18T21:49:10.247498+00:00
134,sonnet,claude-sonnet-4-6,426,527,False,,6.69,2026-05-19T15:27:28.741490+00:00
134,gpt4,gpt-5.4,372,338,False,,4.09,2026-05-19T15:27:28.637913+00:00
134,oss,api-gpt-oss-120b,433,901,False,,4.95,2026-05-19T15:27:28.736784+00:00
135,sonnet,claude-sonnet-4-6,207,42,False,,1.79,2026-05-19T15:27:30.736973+00:00
135,gpt4,gpt-5.4,183,96,False,,1.45,2026-05-19T15:27:30.538662+00:00
135,oss,api-gpt-oss-120b,244,181,False,,1.1,2026-05-19T15:27:30.648085+00:00
136,sonnet,claude-sonnet-4-6,341,70,False,,3.4,2026-05-19T15:27:34.240499+00:00
136,gpt4,gpt-5.4,311,86,False,,2.19,2026-05-19T15:27:34.144826+00:00
136,oss,api-gpt-oss-120b,372,219,False,,1.23,2026-05-19T15:27:34.236559+00:00
137,sonnet,claude-sonnet-4-6,291,126,False,,2.5,2026-05-18T21:48:59.956187+00:00
137,gpt4,gpt-5.4,260,147,False,,4.07,2026-05-18T21:48:59.929627+00:00
137,oss,api-gpt-oss-120b,321,326,False,,1.82,2026-05-18T21:48:59.944671+00:00
138,sonnet,claude-sonnet-4-6,294,52,False,,2.1,2026-05-19T15:27:36.846005+00:00
138,gpt4,gpt-5.4,272,152,False,,2.4,2026-05-19T15:27:36.838497+00:00
138,oss,api-gpt-oss-120b,333,419,False,,2.33,2026-05-19T15:27:36.841779+00:00
139,sonnet,claude-sonnet-4-6,330,151,False,,3.63,2026-05-19T15:27:40.642145+00:00
139,gpt4,gpt-5.4,289,210,False,,2.78,2026-05-19T15:27:40.541399+00:00
139,oss,api-gpt-oss-120b,350,339,False,,2.0,2026-05-19T15:27:40.636266+00:00
140,sonnet,claude-sonnet-4-6,249,49,False,,1.98,2026-05-19T15:27:42.843877+00:00
140,gpt4,gpt-5.4,226,113,False,,1.88,2026-05-19T15:27:42.640336+00:00
140,oss,api-gpt-oss-120b,287,197,False,,1.2,2026-05-19T15:27:42.738356+00:00
141,sonnet,claude-sonnet-4-6,294,1188,False,,17.39,2026-05-19T15:28:22.639201+00:00
141,gpt4,gpt-5.4,257,1109,False,,14.7,2026-05-19T15:28:22.543242+00:00
141,oss,api-gpt-oss-120b,318,5033,False,,39.6,2026-05-19T15:28:22.546803+00:00
142,sonnet,claude-sonnet-4-6,228,56,False,,1.82,2026-05-19T15:28:24.744532+00:00
142,gpt4,gpt-5.4,204,61,False,,1.79,2026-05-19T15:28:24.737879+00:00
142,oss,api-gpt-oss-120b,265,200,False,,2.09,2026-05-19T15:28:24.741204+00:00
143,sonnet,claude-sonnet-4-6,380,312,False,,4.3,2026-05-19T15:28:30.045667+00:00
143,gpt4,gpt-5.4,326,350,False,,4.1,2026-05-19T15:28:30.038552+00:00
143,oss,api-gpt-oss-120b,387,754,False,,5.2,2026-05-19T15:28:30.042269+00:00
144,sonnet,claude-sonnet-4-6,302,1123,False,,13.84,2026-05-19T15:28:48.537153+00:00
144,gpt4,gpt-5.4,279,533,False,,6.7,2026-05-19T15:28:48.438554+00:00
144,oss,api-gpt-oss-120b,340,3352,False,,18.29,2026-05-19T15:28:48.443294+00:00
145,sonnet,claude-sonnet-4-6,330,205,False,,3.9,2026-05-19T15:28:52.842487+00:00
145,gpt4,gpt-5.4,294,172,False,,2.72,2026-05-19T15:28:52.642901+00:00
145,oss,api-gpt-oss-120b,355,590,False,,3.29,2026-05-19T15:28:52.746294+00:00
146,sonnet,claude-sonnet-4-6,660,897,False,,10.4,2026-05-19T15:29:03.346648+00:00
146,gpt4,gpt-5.4,573,484,False,,6.2,2026-05-19T15:29:03.339431+00:00
146,oss,api-gpt-oss-120b,634,1132,False,,6.61,2026-05-19T15:29:03.343155+00:00
147,sonnet,claude-sonnet-4-6,361,780,False,,9.0,2026-05-19T15:29:18.146306+00:00
147,gpt4,gpt-5.4,320,513,False,,6.49,2026-05-19T15:29:17.845871+00:00
147,oss,api-gpt-oss-120b,381,2027,False,,14.39,2026-05-19T15:29:18.044750+00:00
148,sonnet,claude-sonnet-4-6,1845,736,False,,8.9,2026-05-19T15:29:27.337110+00:00
148,gpt4,gpt-5.4,1492,471,False,,5.7,2026-05-19T15:29:27.239652+00:00
148,oss,api-gpt-oss-120b,1553,1280,False,,7.5,2026-05-19T15:29:27.243221+00:00
149,sonnet,claude-sonnet-4-6,281,343,False,,4.62,2026-05-19T15:29:32.538922+00:00
149,gpt4,gpt-5.4,255,313,False,,3.91,2026-05-19T15:29:32.438929+00:00
149,oss,api-gpt-oss-120b,316,909,False,,5.0,2026-05-19T15:29:32.442830+00:00
150,sonnet,claude-sonnet-4-6,848,1468,False,,18.1,2026-05-19T15:29:50.745322+00:00
150,gpt4,gpt-5.4,729,620,False,,7.98,2026-05-19T15:29:50.738734+00:00
150,oss,api-gpt-oss-120b,790,3114,False,,17.2,2026-05-19T15:29:50.742188+00:00
151,sonnet,claude-sonnet-4-6,201,68,False,,2.26,2026-05-19T15:29:55.646562+00:00
151,gpt4,gpt-5.4,178,88,False,,2.2,2026-05-19T15:29:55.638808+00:00
151,oss,api-gpt-oss-120b,239,606,False,,4.79,2026-05-19T15:29:55.642787+00:00
152,sonnet,claude-sonnet-4-6,319,1153,False,,14.79,2026-05-19T15:31:21.850592+00:00
152,gpt4,gpt-5.4,289,532,False,,6.3,2026-05-19T15:31:21.660079+00:00
152,oss,api-gpt-oss-120b,350,13430,False,,85.91,2026-05-19T15:31:21.742218+00:00
153,sonnet,claude-sonnet-4-6,676,725,False,,7.78,2026-05-19T15:32:08.938953+00:00
153,gpt4,gpt-5.4,531,515,False,,6.28,2026-05-19T15:32:08.741586+00:00
153,oss,api-gpt-oss-120b,592,6534,False,,46.71,2026-05-19T15:32:08.752965+00:00
154,sonnet,claude-sonnet-4-6,329,271,False,,4.4,2026-05-19T15:32:13.640192+00:00
154,gpt4,gpt-5.4,297,294,False,,4.39,2026-05-19T15:32:13.541985+00:00
154,oss,api-gpt-oss-120b,358,674,False,,3.99,2026-05-19T15:32:13.636607+00:00
155,sonnet,claude-sonnet-4-6,277,103,False,,2.89,2026-05-19T15:32:16.638086+00:00
155,gpt4,gpt-5.4,256,156,False,,2.62,2026-05-19T15:32:16.538774+00:00
155,oss,api-gpt-oss-120b,317,441,False,,2.56,2026-05-19T15:32:16.543839+00:00
156,sonnet,claude-sonnet-4-6,611,554,False,,7.03,2026-05-19T15:32:25.145992+00:00
156,gpt4,gpt-5.4,523,725,False,,8.09,2026-05-19T15:32:25.138898+00:00
156,oss,api-gpt-oss-120b,584,1408,False,,8.39,2026-05-19T15:32:25.142621+00:00
157,sonnet,claude-sonnet-4-6,327,590,False,,7.79,2026-05-19T15:32:33.240520+00:00
157,gpt4,gpt-5.4,290,409,False,,4.79,2026-05-19T15:32:33.040108+00:00
157,oss,api-gpt-oss-120b,351,668,False,,4.79,2026-05-19T15:32:33.139336+00:00
158,sonnet,claude-sonnet-4-6,319,128,False,,3.89,2026-05-19T15:32:37.336401+00:00
158,gpt4,gpt-5.4,291,77,False,,1.84,2026-05-19T15:32:37.238500+00:00
158,oss,api-gpt-oss-120b,352,161,False,,1.04,2026-05-19T15:32:37.242075+00:00
159,sonnet,claude-sonnet-4-6,282,131,False,,2.79,2026-05-19T15:32:40.370173+00:00
159,gpt4,gpt-5.4,244,133,False,,2.49,2026-05-19T15:32:40.151918+00:00
159,oss,api-gpt-oss-120b,305,88,False,,0.69,2026-05-19T15:32:40.254367+00:00
160,sonnet,claude-sonnet-4-6,275,119,False,,3.51,2026-05-19T15:32:44.839507+00:00
160,gpt4,gpt-5.4,243,118,False,,2.07,2026-05-19T15:32:44.182225+00:00
160,oss,api-gpt-oss-120b,304,272,False,,1.58,2026-05-19T15:32:44.435647+00:00
161,sonnet,claude-sonnet-4-6,417,1282,False,,17.56,2026-05-19T15:43:22.078893+00:00
161,gpt4,gpt-5.4,363,1641,False,,19.4,2026-05-19T15:43:22.068337+00:00
161,oss,api-gpt-oss-120b,424,3299,False,,18.31,2026-05-19T15:43:22.073444+00:00
162,sonnet,claude-sonnet-4-6,632,838,False,,10.54,2026-05-19T15:43:32.657468+00:00
162,gpt4,gpt-5.4,597,505,False,,5.82,2026-05-19T15:43:32.648187+00:00
162,oss,api-gpt-oss-120b,658,1609,False,,10.06,2026-05-19T15:43:32.652669+00:00
163,sonnet,claude-sonnet-4-6,318,150,False,,4.88,2026-05-19T15:43:37.556079+00:00
163,gpt4,gpt-5.4,278,237,False,,3.2,2026-05-19T15:43:37.544005+00:00
163,oss,api-gpt-oss-120b,339,475,False,,2.62,2026-05-19T15:43:37.549536+00:00
164,sonnet,claude-sonnet-4-6,422,1271,False,,12.3,2026-05-18T21:46:24.042731+00:00
164,gpt4,gpt-5.4,382,1463,False,,18.28,2026-05-18T21:46:23.941166+00:00
164,oss,api-gpt-oss-120b,443,2287,False,,26.69,2026-05-18T22:47:00.592758+00:00
165,sonnet,claude-sonnet-4-6,474,403,False,,5.6,2026-05-19T15:43:43.870777+00:00
165,gpt4,gpt-5.4,421,303,False,,3.72,2026-05-19T15:43:43.838156+00:00
165,oss,api-gpt-oss-120b,482,1144,False,,6.27,2026-05-19T15:43:43.857676+00:00
166,sonnet,claude-sonnet-4-6,247,44,False,,1.65,2026-05-19T15:43:46.133758+00:00
166,gpt4,gpt-5.4,218,101,False,,2.23,2026-05-19T15:43:46.123118+00:00
166,oss,api-gpt-oss-120b,279,233,False,,1.32,2026-05-19T15:43:46.128329+00:00
167,sonnet,claude-sonnet-4-6,351,289,False,,5.85,2026-05-19T15:43:52.001873+00:00
167,gpt4,gpt-5.4,303,305,False,,4.31,2026-05-19T15:43:51.990769+00:00
167,oss,api-gpt-oss-120b,364,523,False,,2.89,2026-05-19T15:43:51.996369+00:00
168,sonnet,claude-sonnet-4-6,471,128,False,,3.74,2026-05-19T15:43:55.762135+00:00
168,gpt4,gpt-5.4,425,176,False,,3.19,2026-05-19T15:43:55.752597+00:00
168,oss,api-gpt-oss-120b,486,250,False,,1.4,2026-05-19T15:43:55.757134+00:00
169,sonnet,claude-sonnet-4-6,219,51,False,,1.31,2026-05-19T15:43:57.295755+00:00
169,gpt4,gpt-5.4,198,71,False,,1.51,2026-05-19T15:43:57.287605+00:00
169,oss,api-gpt-oss-120b,259,113,False,,0.67,2026-05-19T15:43:57.292068+00:00
170,sonnet,claude-sonnet-4-6,296,1321,False,,20.77,2026-05-19T15:44:39.603138+00:00
170,gpt4,gpt-5.4,269,624,False,,8.27,2026-05-19T15:44:39.565305+00:00
170,oss,api-gpt-oss-120b,330,7095,False,,42.26,2026-05-19T15:44:39.580832+00:00
171,sonnet,claude-sonnet-4-6,239,46,False,,1.8,2026-05-19T15:44:41.472253+00:00
171,gpt4,gpt-5.4,214,96,False,,1.83,2026-05-19T15:44:41.462001+00:00
171,oss,api-gpt-oss-120b,275,141,False,,0.81,2026-05-19T15:44:41.467027+00:00
172,sonnet,claude-sonnet-4-6,227,144,False,,2.81,2026-05-19T15:44:45.256664+00:00
172,gpt4,gpt-5.4,201,283,False,,3.41,2026-05-19T15:44:45.245216+00:00
172,oss,api-gpt-oss-120b,262,686,False,,3.76,2026-05-19T15:44:45.250624+00:00
173,sonnet,claude-sonnet-4-6,306,1586,False,,22.3,2026-05-18T21:47:09.681407+00:00
173,gpt4,gpt-5.4,282,562,False,,8.25,2026-05-18T21:47:09.527561+00:00
173,oss,api-gpt-oss-120b,343,1061,False,,6.2,2026-05-18T22:47:06.939951+00:00
174,sonnet,claude-sonnet-4-6,298,48,False,,2.39,2026-05-18T21:49:44.243938+00:00
174,gpt4,gpt-5.4,262,132,False,,2.11,2026-05-18T21:49:44.143505+00:00
174,oss,api-gpt-oss-120b,323,261,False,,1.49,2026-05-18T21:49:44.238431+00:00
175,sonnet,claude-sonnet-4-6,921,857,False,,8.85,2026-05-19T15:44:57.983979+00:00
175,gpt4,gpt-5.4,886,549,False,,5.97,2026-05-19T15:44:57.931259+00:00
175,oss,api-gpt-oss-120b,947,2186,False,,12.65,2026-05-19T15:44:57.957326+00:00
176,sonnet,claude-sonnet-4-6,211,61,False,,2.06,2026-05-19T15:45:00.139547+00:00
176,gpt4,gpt-5.4,184,104,False,,1.91,2026-05-19T15:45:00.089118+00:00
176,oss,api-gpt-oss-120b,245,167,False,,1.48,2026-05-19T15:45:00.108386+00:00
177,sonnet,claude-sonnet-4-6,1378,1377,False,,18.91,2026-05-19T15:45:19.093016+00:00
177,gpt4,gpt-5.4,1127,1066,False,,13.11,2026-05-19T15:45:19.083851+00:00
177,oss,api-gpt-oss-120b,1188,2824,False,,17.04,2026-05-19T15:45:19.088292+00:00
178,sonnet,claude-sonnet-4-6,334,399,False,,5.49,2026-05-19T15:45:24.644629+00:00
178,gpt4,gpt-5.4,303,353,False,,4.4,2026-05-19T15:45:24.636284+00:00
178,oss,api-gpt-oss-120b,364,991,False,,5.53,2026-05-19T15:45:24.640266+00:00
179,sonnet,claude-sonnet-4-6,367,303,False,,3.96,2026-05-19T15:45:28.623123+00:00
179,gpt4,gpt-5.4,314,224,False,,3.09,2026-05-19T15:45:28.614827+00:00
179,oss,api-gpt-oss-120b,375,349,False,,1.93,2026-05-19T15:45:28.618961+00:00
180,sonnet,claude-sonnet-4-6,236,87,False,,2.32,2026-05-19T15:45:31.822958+00:00
180,gpt4,gpt-5.4,208,199,False,,3.17,2026-05-19T15:45:31.798963+00:00
180,oss,api-gpt-oss-120b,269,421,False,,2.33,2026-05-19T15:45:31.817213+00:00
181,sonnet,claude-sonnet-4-6,2262,1133,False,,17.84,2026-05-19T15:46:50.838057+00:00
181,gpt4,gpt-5.4,1993,512,False,,6.29,2026-05-19T15:46:50.739015+00:00
181,oss,api-gpt-oss-120b,2054,11096,False,,78.81,2026-05-19T15:46:50.743161+00:00
182,sonnet,claude-sonnet-4-6,460,704,False,,9.4,2026-05-18T21:45:54.135522+00:00
182,gpt4,gpt-5.4,386,287,False,,4.69,2026-05-18T21:45:53.742954+00:00
182,oss,api-gpt-oss-120b,447,1646,False,,9.19,2026-05-18T21:45:53.851230+00:00
183,sonnet,claude-sonnet-4-6,1094,631,False,,7.42,2026-05-19T15:47:06.735540+00:00
183,gpt4,gpt-5.4,948,529,False,,6.29,2026-05-19T15:47:06.544907+00:00
183,oss,api-gpt-oss-120b,1009,2619,False,,15.67,2026-05-19T15:47:06.581143+00:00
184,sonnet,claude-sonnet-4-6,657,1181,False,,21.8,2026-05-19T15:47:32.046161+00:00
184,gpt4,gpt-5.4,619,207,False,,3.6,2026-05-19T15:47:32.039115+00:00
184,oss,api-gpt-oss-120b,680,4549,False,,25.19,2026-05-19T15:47:32.042646+00:00
185,sonnet,claude-sonnet-4-6,536,427,False,,6.59,2026-05-19T15:47:38.745842+00:00
185,gpt4,gpt-5.4,483,279,False,,4.0,2026-05-19T15:47:38.738430+00:00
185,oss,api-gpt-oss-120b,544,587,False,,3.4,2026-05-19T15:47:38.741993+00:00
186,sonnet,claude-sonnet-4-6,364,126,False,,2.47,2026-05-19T15:47:42.343749+00:00
186,gpt4,gpt-5.4,321,221,False,,3.49,2026-05-19T15:47:42.337406+00:00
186,oss,api-gpt-oss-120b,382,555,False,,3.09,2026-05-19T15:47:42.340572+00:00
187,sonnet,claude-sonnet-4-6,2088,867,False,,12.15,2026-05-19T15:47:54.645941+00:00
187,gpt4,gpt-5.4,1972,367,False,,4.7,2026-05-19T15:47:54.637527+00:00
187,oss,api-gpt-oss-120b,2033,487,False,,2.77,2026-05-19T15:47:54.641395+00:00
188,sonnet,claude-sonnet-4-6,353,330,False,,5.64,2026-05-19T15:48:00.447266+00:00
188,gpt4,gpt-5.4,324,299,False,,4.06,2026-05-19T15:48:00.438369+00:00
188,oss,api-gpt-oss-120b,385,923,False,,5.28,2026-05-19T15:48:00.442736+00:00
189,sonnet,claude-sonnet-4-6,283,30,False,,1.49,2026-05-19T15:48:03.045147+00:00
189,gpt4,gpt-5.4,249,119,False,,2.49,2026-05-19T15:48:02.943970+00:00
189,oss,api-gpt-oss-120b,310,125,False,,0.78,2026-05-19T15:48:03.040052+00:00
190,sonnet,claude-sonnet-4-6,226,58,False,,1.8,2026-05-19T15:48:05.438260+00:00
190,gpt4,gpt-5.4,203,120,False,,2.21,2026-05-19T15:48:05.344545+00:00
190,oss,api-gpt-oss-120b,264,243,False,,1.39,2026-05-19T15:48:05.348370+00:00
191,sonnet,claude-sonnet-4-6,398,309,False,,5.49,2026-05-19T15:48:11.037386+00:00
191,gpt4,gpt-5.4,362,220,False,,2.69,2026-05-19T15:48:10.938688+00:00
